Date,Refrigerated_1,Refrigerated_2,HotGasPipe,LiquidPipe,SuctionPipe,Environment,EnergyKWh,Door,setpoint_min,setpoint_max
22/05/2023 18:52,1.5,-4.4,50.2,29.8,7.2,25.2,50,0,12,14
22/05/2023 18:53,3.0,1.5,47.7,29.1,8.2,25.1,100,0,12,14
22/05/2023 18:54,-2.0,3.0,43.2,28.3,10.3,24.8,600,0,12,14
22/05/2023 18:55,-2.3,-2.0,46.4,31.5,10.7,26.4,900,0,12,14
22/05/2023 18:56,0.9,-2.3,48.4,29.6,7.0,25.2,250,0,12,14
22/05/2023 18:57,1.9,0.9,49.9,29.5,7.4,25.2,50,0,12,14
22/05/2023 18:58,3.2,1.9,46.5,29.0,8.5,25.0,100,0,12,14
22/05/2023 18:59,-2.5,3.2,43.7,28.7,10.5,25.7,800,0,12,14
22/05/2023 19:00,-3.9,-2.5,47.0,30.5,10.0,26.4,850,0,12,14
22/05/2023 19:01,0.9,-3.9,49.9,29.8,6.8,25.4,100,0,12,14
22/05/2023 19:02,2.4,0.9,49.2,29.2,7.6,25.2,50,0,12,14
22/05/2023 19:03,3.7,2.4,45.4,28.9,9.1,25.0,250,0,12,14
22/05/2023 19:04,-1.6,3.7,45.0,30.0,11.5,26.0,950,0,12,14
22/05/2023 19:05,-4.7,-1.6,49.0,31.2,9.2,26.0,500,0,12,14
22/05/2023 19:06,1.6,-4.7,50.3,29.7,7.2,25.5,50,0,12,14
22/05/2023 19:07,2.9,1.6,48.1,29.2,8.1,25.1,100,0,12,14
22/05/2023 19:08,3.7,2.9,44.1,28.9,9.5,25.0,400,0,12,14
22/05/2023 19:09,-2.6,3.7,46.1,31.0,11.7,25.7,1000,0,12,14
22/05/2023 19:10,0.9,-2.6,48.0,29.6,7.0,25.1,350,0,12,14
22/05/2023 19:11,1.8,0.9,50.2,29.6,7.2,25.3,100,0,12,14
22/05/2023 19:12,3.2,1.8,47.1,29.1,8.5,25.2,0,0,12,14
22/05/2023 19:13,-2.4,3.2,43.3,28.6,9.3,25.1,550,0,12,14
22/05/2023 19:14,-3.7,-2.4,47.4,31.4,10.8,26.3,1000,0,12,14
22/05/2023 19:15,0.8,-3.7,49.5,29.8,6.9,25.3,150,0,12,14
22/05/2023 19:16,2.2,0.8,49.9,29.4,7.6,25.2,50,0,12,14
22/05/2023 19:17,3.3,2.2,46.3,29.1,8.8,25.0,50,0,12,14
22/05/2023 19:18,-2.0,3.3,44.0,30.9,11.1,25.2,900,0,12,14
22/05/2023 19:19,-2.8,-2.0,48.1,31.2,9.3,26.6,850,0,12,14
22/05/2023 19:20,1.0,-2.8,50.4,30.0,6.9,25.5,50,0,12,14
22/05/2023 19:21,2.6,1.0,48.9,29.4,7.8,25.2,100,0,12,14
22/05/2023 19:22,3.7,2.6,45.1,29.0,9.2,25.1,200,0,12,14
22/05/2023 19:23,-2.9,3.7,45.8,31.1,12.0,25.8,900,0,12,14
22/05/2023 19:24,-3.6,-2.9,49.2,31.1,9.8,27.0,650,0,12,14
22/05/2023 19:25,1.4,-3.6,50.6,29.6,7.1,25.3,100,0,12,14
22/05/2023 19:26,2.8,1.4,48.5,29.1,8.2,25.1,50,0,12,14
22/05/2023 19:27,3.7,2.8,44.4,28.8,9.5,24.9,350,0,12,14
22/05/2023 19:28,-4.1,3.7,47.1,30.6,11.4,26.1,1000,0,12,14
22/05/2023 19:29,1.1,-4.1,47.2,29.6,7.2,25.1,500,0,12,14
22/05/2023 19:30,1.8,1.1,50.1,29.7,7.4,25.3,50,0,12,14
22/05/2023 19:31,3.1,1.8,47.4,29.2,8.5,25.0,50,0,12,14
22/05/2023 19:32,-1.7,3.1,42.8,28.8,9.4,25.1,550,0,12,14
22/05/2023 19:33,-3.7,-1.7,45.9,30.7,10.7,26.1,900,0,14,16
22/05/2023 19:34,0.9,-3.7,49.4,29.9,7.0,25.4,200,0,14,16
22/05/2023 19:35,2.2,0.9,50.2,29.8,7.5,25.2,100,0,14,16
22/05/2023 19:36,3.3,2.2,46.7,29.2,8.8,25.1,50,0,14,16
22/05/2023 19:37,-2.7,3.3,45.7,30.0,11.1,25.9,750,0,14,16
22/05/2023 19:38,-4.8,-2.7,48.8,31.8,9.6,26.3,950,0,14,16
22/05/2023 19:39,0.9,-4.8,51.0,30.3,7.0,25.4,100,0,14,16
22/05/2023 19:40,2.6,0.9,50.0,29.6,7.9,25.2,50,0,14,16
22/05/2023 19:41,3.6,2.6,45.9,29.3,9.3,25.0,100,0,14,16
22/05/2023 19:42,-1.8,3.6,46.5,31.4,11.7,27.0,900,0,14,16
22/05/2023 19:43,-3.7,-1.8,49.5,31.8,10.0,26.0,800,0,14,16
22/05/2023 19:44,1.3,-3.7,51.3,30.1,7.2,25.4,100,0,14,16
22/05/2023 19:45,2.7,1.3,49.3,29.7,8.1,25.2,50,0,14,16
22/05/2023 19:46,3.8,2.7,45.1,29.2,9.5,25.0,200,0,14,16
22/05/2023 19:47,-3.5,3.8,47.5,31.1,11.6,26.0,1000,0,14,16
22/05/2023 19:48,0.9,-3.5,48.4,30.1,7.5,25.2,600,0,14,16
22/05/2023 19:49,1.6,0.9,51.3,30.0,7.3,25.5,100,0,14,16
22/05/2023 19:50,3.0,1.6,48.4,29.5,8.6,25.2,50,0,14,16
22/05/2023 19:51,-2.4,3.0,44.0,29.2,10.0,24.8,350,0,14,16
22/05/2023 19:52,-3.5,-2.4,48.4,32.8,11.2,26.0,950,0,14,16
22/05/2023 19:53,0.8,-3.5,49.9,30.3,7.1,25.2,450,0,14,16
22/05/2023 19:54,2.0,0.8,51.2,29.9,7.5,25.3,100,0,14,16
22/05/2023 19:55,3.2,2.0,47.6,29.4,8.7,25.0,50,0,14,16
22/05/2023 19:56,-2.2,3.2,45.0,29.4,10.2,25.2,600,0,14,16
22/05/2023 19:57,-3.5,-2.2,49.7,31.6,10.0,26.5,900,0,14,16
22/05/2023 19:58,0.8,-3.5,50.9,30.3,7.1,25.5,250,0,14,16
22/05/2023 19:59,2.2,0.8,50.6,29.8,7.7,25.2,100,0,14,16
22/05/2023 20:00,3.5,2.2,46.7,29.4,9.1,25.0,50,0,14,16
22/05/2023 20:01,-2.3,3.5,46.1,31.4,11.7,25.7,700,0,14,16
22/05/2023 20:02,-4.3,-2.3,49.5,31.5,10.5,26.6,950,0,14,16
22/05/2023 20:03,1.3,-4.3,51.7,30.3,7.1,25.5,100,0,14,16
22/05/2023 20:04,2.8,1.3,49.8,29.7,8.0,25.2,50,0,14,16
22/05/2023 20:05,3.6,2.8,45.5,29.4,9.4,25.0,100,0,14,16
22/05/2023 20:06,-2.7,3.6,48.2,31.3,10.2,26.1,950,0,14,16
22/05/2023 20:07,1.2,-2.7,48.1,30.1,7.6,25.3,750,0,14,16
22/05/2023 20:08,1.5,1.2,51.5,30.1,7.4,25.6,50,0,14,16
22/05/2023 20:09,3.0,1.5,48.6,29.5,8.5,25.3,100,0,14,16
22/05/2023 20:10,-2.7,3.0,44.3,29.1,10.4,24.6,250,0,14,16
22/05/2023 20:11,-2.7,-2.7,47.6,31.6,10.4,25.5,900,0,14,16
22/05/2023 20:12,0.7,-2.7,49.5,30.2,7.2,25.3,550,0,14,16
22/05/2023 20:13,1.9,0.7,51.0,29.8,7.5,25.5,100,0,14,16
22/05/2023 20:14,3.2,1.9,47.6,29.4,8.8,25.1,50,0,14,16
22/05/2023 20:15,-1.4,3.2,43.6,29.0,9.8,25.5,450,0,14,16
22/05/2023 20:16,-3.6,-1.4,48.3,31.4,9.4,26.4,1000,0,14,16
22/05/2023 20:17,0.9,-3.6,51.0,30.4,7.2,25.4,350,0,14,16
22/05/2023 20:18,2.2,0.9,50.6,29.8,7.8,25.2,100,0,14,16
22/05/2023 20:19,3.4,2.2,46.7,29.3,9.1,25.1,50,0,14,16
22/05/2023 20:20,-2.3,3.4,45.2,30.6,10.9,25.4,550,0,14,16
22/05/2023 20:21,-3.9,-2.3,49.7,31.6,10.0,26.9,1000,0,14,16
22/05/2023 20:22,1.1,-3.9,51.4,30.3,7.2,25.4,200,0,14,16
22/05/2023 20:23,2.5,1.1,49.9,29.7,8.1,25.2,100,0,14,16
22/05/2023 20:24,3.7,2.5,45.8,29.3,9.5,25.0,50,0,14,16
22/05/2023 20:25,-2.7,3.7,47.2,32.0,11.5,26.3,800,0,14,16
22/05/2023 20:26,-4.3,-2.7,49.5,31.7,9.3,26.3,900,0,14,16
22/05/2023 20:27,1.2,-4.3,51.8,30.2,7.2,25.4,100,0,14,16
22/05/2023 20:28,2.8,1.2,49.3,29.5,8.4,25.1,50,0,14,16
22/05/2023 20:29,3.9,2.8,45.0,29.2,9.7,24.9,100,0,14,16
22/05/2023 20:30,-2.2,3.9,48.2,30.7,11.2,26.2,950,0,14,16
22/05/2023 20:31,0.8,-2.2,49.0,30.0,7.3,25.2,700,0,14,16
22/05/2023 20:32,1.8,0.8,51.3,29.8,7.6,25.4,50,0,16,18
22/05/2023 20:33,3.0,1.8,48.0,29.4,8.8,25.2,100,0,16,18
22/05/2023 20:34,-1.9,3.0,43.6,28.6,9.3,24.2,200,0,16,18
22/05/2023 20:35,-3.8,-1.9,51.7,32.8,10.8,26.7,950,0,16,18
22/05/2023 20:36,0.8,-3.8,55.0,32.2,7.3,26.0,600,0,16,18
22/05/2023 20:37,2.1,0.8,54.3,31.8,7.7,25.6,100,0,16,18
22/05/2023 20:38,3.2,2.1,49.9,31.4,9.1,25.3,50,0,16,18
22/05/2023 20:39,-3.5,3.2,49.4,33.3,11.8,26.6,450,0,16,18
22/05/2023 20:40,-2.6,-3.5,53.4,34.1,10.0,27.3,950,0,16,18
22/05/2023 20:41,1.2,-2.6,55.9,32.7,7.2,26.1,400,0,16,18
22/05/2023 20:42,2.4,1.2,53.9,31.9,8.0,25.7,100,0,16,18
22/05/2023 20:43,3.5,2.4,49.1,31.4,9.4,25.4,50,0,16,18
22/05/2023 20:44,-2.7,3.5,51.1,33.7,11.2,26.7,650,0,16,18
22/05/2023 20:45,-4.2,-2.7,55.5,34.0,10.0,27.2,950,0,16,18
22/05/2023 20:46,1.3,-4.2,56.3,32.4,7.3,26.3,250,0,16,18
22/05/2023 20:47,2.8,1.3,53.4,31.9,8.4,25.7,50,0,16,18
22/05/2023 20:48,3.8,2.8,48.5,31.2,9.6,25.4,100,0,16,18
22/05/2023 20:49,-2.8,3.8,52.4,33.4,10.9,26.4,800,0,16,18
22/05/2023 20:50,1.3,-2.8,54.7,32.2,7.5,26.2,900,0,16,18
22/05/2023 20:51,1.6,1.3,56.2,32.3,7.4,26.1,50,0,16,18
22/05/2023 20:52,2.9,1.6,52.2,31.8,8.7,25.6,100,0,16,18
22/05/2023 20:53,-1.0,2.9,47.2,31.6,10.9,24.7,100,0,16,18
22/05/2023 20:54,-3.0,-1.0,52.5,34.3,12.2,26.9,950,0,16,18
22/05/2023 20:55,0.8,-3.0,55.6,32.5,7.2,26.2,700,0,16,18
22/05/2023 20:56,1.9,0.8,55.7,32.1,7.7,25.9,100,0,16,18
22/05/2023 20:57,3.2,1.9,51.2,31.5,9.0,25.4,50,0,16,18
22/05/2023 20:58,-2.6,3.2,49.8,33.2,12.9,27.0,250,0,16,18
22/05/2023 20:59,-2.3,-2.6,54.2,34.7,10.7,26.9,950,0,16,18
22/05/2023 21:00,0.8,-2.3,56.4,32.7,7.2,26.1,600,0,16,18
22/05/2023 21:01,2.2,0.8,55.0,32.1,7.8,25.7,50,0,16,18
22/05/2023 21:02,3.4,2.2,50.3,31.6,9.0,25.4,100,0,16,18
22/05/2023 21:03,-1.6,3.4,49.9,33.9,12.7,26.3,400,0,16,18
22/05/2023 21:04,-5.5,-1.6,55.5,34.1,9.7,26.9,900,0,16,18
22/05/2023 21:05,1.1,-5.5,56.8,33.0,7.0,26.0,450,0,16,18
22/05/2023 21:06,2.4,1.1,54.2,32.2,7.8,25.5,100,0,16,18
22/05/2023 21:07,3.6,2.4,49.2,31.5,9.2,25.3,50,0,16,18
22/05/2023 21:08,-3.2,3.6,50.7,33.9,11.9,27.0,550,0,16,18
22/05/2023 21:09,-4.6,-3.2,56.1,33.3,9.1,26.3,950,0,16,18
22/05/2023 21:10,1.5,-4.6,56.8,32.2,7.3,26.0,200,0,16,18
22/05/2023 21:11,2.8,1.5,53.4,31.7,8.3,25.6,100,0,16,18
22/05/2023 21:12,3.8,2.8,48.2,31.4,9.7,25.2,50,0,16,18
22/05/2023 21:13,-2.7,3.8,52.1,33.6,11.1,28.0,750,0,16,18
22/05/2023 21:14,1.1,-2.7,54.8,32.4,7.4,26.1,950,0,16,18
22/05/2023 21:15,1.6,1.1,56.3,32.3,7.3,26.1,150,0,16,18
22/05/2023 21:16,3.1,1.6,52.4,31.6,8.6,25.6,50,0,16,18
22/05/2023 21:17,-2.1,3.1,46.7,31.4,10.2,25.3,100,0,16,18
22/05/2023 21:18,-2.9,-2.1,53.9,33.4,11.3,26.7,750,0,16,18
22/05/2023 21:19,0.9,-2.9,55.5,32.8,7.3,25.9,950,0,16,18
22/05/2023 21:20,1.8,0.9,56.0,32.4,7.4,25.9,100,0,16,18
22/05/2023 21:21,3.1,1.8,51.7,31.7,8.6,25.6,50,0,16,18
22/05/2023 21:22,-1.3,3.1,46.8,30.8,9.8,24.7,100,0,16,18
22/05/2023 21:23,-3.4,-1.3,53.5,34.2,9.8,26.2,900,0,16,18
22/05/2023 21:24,0.8,-3.4,56.0,32.8,7.0,26.1,750,0,16,18
22/05/2023 21:25,2.2,0.8,55.4,32.3,7.7,25.7,100,0,16,18
22/05/2023 21:26,3.2,2.2,50.7,31.6,8.7,25.2,50,0,16,18
22/05/2023 21:27,-2.9,3.2,48.9,33.5,12.9,26.9,250,0,16,18
22/05/2023 21:28,-3.5,-2.9,55.3,33.9,10.6,27.0,950,0,16,18
22/05/2023 21:29,0.9,-3.5,56.7,32.7,7.0,25.9,650,0,16,18
22/05/2023 21:30,1.65,0.9,54.8,32.1,7.7,25.5,50,0,16,18
22/05/2023 21:31,2.4,2.4,49.8,31.8,8.4,25.2,50,0,16,18
22/05/2023 21:32,3.6,3.6,50.05,31.5,9.1,25.85,350,0,16,18
22/05/2023 21:33,-3.0,0.3,50.3,33.6,12.3,26.5,950,0,16,18
22/05/2023 21:34,-3.3,-3.0,55.5,34.6,9.1,26.4,450,0,16,18
22/05/2023 21:35,1.2,-3.3,56.8,32.7,7.0,26.0,50,0,18,20
22/05/2023 21:36,2.7,1.2,53.8,31.9,8.0,25.5,100,0,18,20
22/05/2023 21:37,3.7,2.7,48.8,31.5,9.3,25.2,500,0,18,20
22/05/2023 21:38,-1.3,3.7,52.1,35.0,11.5,26.2,850,0,18,20
22/05/2023 21:39,-6.4,-1.3,59.0,35.7,9.6,27.5,400,0,18,20
22/05/2023 21:40,1.3,-6.4,59.9,35.1,7.1,26.5,100,0,18,20
22/05/2023 21:41,2.9,1.3,55.9,34.4,8.1,25.9,50,0,18,20
22/05/2023 21:42,3.9,2.9,50.4,33.5,9.4,25.6,650,0,18,20
22/05/2023 21:43,-2.8,3.9,54.6,36.6,10.9,27.5,850,0,18,20
22/05/2023 21:44,-5.4,-2.8,60.9,37.0,9.0,28.5,300,0,18,20
22/05/2023 21:45,1.5,-5.4,60.5,35.3,7.1,26.9,100,0,18,20
22/05/2023 21:46,3.1,1.5,55.8,34.5,8.3,26.1,50,0,18,20
22/05/2023 21:47,-1.3,3.1,50.2,33.9,9.6,26.1,800,0,18,20
22/05/2023 21:48,-2.7,-1.3,57.7,36.6,9.4,28.0,850,0,18,20
22/05/2023 21:49,0.9,-2.7,60.6,35.6,7.1,27.1,200,0,18,20
22/05/2023 21:50,1.9,0.9,60.1,35.0,7.3,26.7,50,0,18,20
22/05/2023 21:51,3.3,1.9,54.8,34.3,8.5,25.9,50,0,18,20
22/05/2023 21:52,-3.3,3.3,52.6,35.6,12.2,26.6,850,0,18,20
22/05/2023 21:53,-3.7,-3.3,58.4,36.9,11.0,27.8,850,0,18,20
22/05/2023 21:54,0.8,-3.7,61.3,35.8,7.0,26.9,100,0,18,20
22/05/2023 21:55,2.2,0.8,59.4,35.0,7.5,26.3,50,0,18,20
22/05/2023 21:56,3.2,2.2,53.8,34.2,8.7,25.8,150,0,18,20
22/05/2023 21:57,-1.9,3.2,52.9,36.8,11.8,27.1,900,0,18,20
22/05/2023 21:58,-5.2,-1.9,59.3,36.9,10.4,27.0,750,0,18,20
22/05/2023 21:59,1.1,-5.2,61.6,35.7,6.9,27.3,100,0,18,20
22/05/2023 22:00,2.4,1.1,58.5,34.7,7.6,26.4,50,0,18,20
22/05/2023 22:01,3.5,2.4,52.7,33.9,8.9,25.8,300,0,18,20
22/05/2023 22:02,-2.9,3.5,53.3,35.3,11.2,26.5,950,0,18,20
22/05/2023 22:03,-3.8,-2.9,60.9,36.6,8.5,27.6,600,0,18,20
22/05/2023 22:04,1.2,-3.8,61.7,35.6,6.9,27.0,50,0,18,20
22/05/2023 22:05,2.7,1.2,57.8,34.7,7.8,26.2,100,0,18,20
22/05/2023 22:06,3.6,2.7,52.0,33.8,9.2,25.6,400,0,18,20
22/05/2023 22:07,-2.3,3.6,55.1,36.0,10.8,27.1,950,0,18,20
22/05/2023 22:08,-4.3,-2.3,61.4,37.1,9.7,27.8,450,0,18,20
22/05/2023 22:09,1.4,-4.3,61.5,35.4,7.0,26.7,100,0,18,20
22/05/2023 22:10,2.6,1.4,57.1,34.5,8.1,26.1,50,0,18,20
22/05/2023 22:11,3.8,2.6,51.1,33.9,9.4,25.6,500,0,18,20
22/05/2023 22:12,-1.7,3.8,55.6,36.7,10.5,26.9,950,0,18,20
22/05/2023 22:13,-4.3,-1.7,61.7,36.9,8.8,28.2,450,0,18,20
22/05/2023 22:14,1.4,-4.3,61.3,35.4,7.1,26.7,50,0,18,20
22/05/2023 22:15,2.7,1.4,56.5,34.5,8.1,26.0,100,0,18,20
22/05/2023 22:16,-1.6,2.7,50.0,33.5,10.5,25.5,550,0,18,20
22/05/2023 22:17,-2.3,-1.6,57.0,36.3,10.7,27.8,900,0,18,20
22/05/2023 22:18,1.2,-2.3,60.6,35.3,7.1,27.1,350,0,18,20
22/05/2023 22:19,1.7,1.2,61.2,35.1,7.1,26.5,100,0,18,20
22/05/2023 22:20,3.1,1.7,55.8,34.4,8.2,25.9,50,0,18,20
22/05/2023 22:21,-2.0,3.1,50.1,33.6,9.2,25.4,700,0,18,20
22/05/2023 22:22,-3.3,-2.0,58.1,36.8,11.3,27.6,950,0,18,20
22/05/2023 22:23,0.9,-3.3,61.1,35.7,6.9,26.9,250,0,18,20
22/05/2023 22:24,2.0,0.9,60.2,34.8,7.4,26.3,50,0,18,20
22/05/2023 22:25,3.2,2.0,54.7,33.9,8.5,25.8,50,0,18,20
22/05/2023 22:26,-2.8,3.2,53.0,36.4,11.0,26.2,800,0,18,20
22/05/2023 22:27,-3.3,-2.8,59.3,37.2,8.9,28.2,900,0,18,20
22/05/2023 22:28,0.9,-3.3,61.9,35.8,6.9,26.6,150,0,18,20
22/05/2023 22:29,2.3,0.9,59.5,35.1,7.6,26.1,0,0,18,20
22/05/2023 22:30,3.5,2.3,53.7,34.2,8.7,25.5,50,0,18,20
22/05/2023 22:31,-2.5,3.5,53.2,36.2,11.3,26.6,950,0,18,20
22/05/2023 22:32,-4.1,-2.5,60.3,37.2,9.8,27.8,850,0,18,20
22/05/2023 22:33,0.9,-4.1,62.1,35.7,6.9,27.1,50,0,18,20
22/05/2023 22:34,2.4,0.9,58.6,34.5,7.8,26.2,100,0,18,20
22/05/2023 22:35,3.5,2.4,52.8,33.9,8.9,25.6,200,0,18,20
22/05/2023 22:36,-2.0,3.5,54.9,36.6,10.8,27.1,900,0,18,20
22/05/2023 22:37,-6.1,-2.0,61.6,37.1,10.1,28.1,700,0,18,20
22/05/2023 22:38,1.4,-6.1,61.8,35.5,6.9,26.8,50,0,18,20
22/05/2023 22:39,2.8,1.4,57.6,34.6,7.9,26.0,100,0,18,20
22/05/2023 22:40,3.7,2.8,51.7,33.9,9.2,25.7,350,0,20,20
22/05/2023 22:41,-1.6,3.7,57.3,39.5,10.9,27.2,550,0,20,20
22/05/2023 22:42,3.1,-1.6,61.6,43.6,8.2,25.7,100,0,20,20
22/05/2023 22:43,4.0,3.1,58.9,44.9,9.2,25.6,50,0,20,20
22/05/2023 22:44,4.9,4.0,54.5,44.4,10.3,25.6,100,0,20,20
22/05/2023 22:45,5.2,4.9,53.3,44.5,10.9,25.5,500,0,20,20
22/05/2023 22:46,5.4,5.2,56.9,46.4,10.8,25.6,100,0,20,20
22/05/2023 22:47,5.9,5.4,54.1,45.7,11.6,25.6,50,0,20,20
22/05/2023 22:48,6.5,5.9,50.6,44.7,12.7,25.6,100,0,20,20
22/05/2023 22:49,0.6,6.5,52.0,46.4,15.1,26.7,500,0,20,20
22/05/2023 22:50,6.7,0.6,54.5,46.3,12.4,25.7,100,0,20,20
22/05/2023 22:51,7.6,6.7,52.7,45.6,13.1,25.6,50,0,20,20
22/05/2023 22:52,8.1,7.6,49.5,44.7,14.0,25.7,100,0,20,20
22/05/2023 22:53,1.8,8.1,49.7,45.8,16.7,26.7,500,0,20,20
22/05/2023 22:54,8.3,1.8,53.8,46.1,13.7,25.8,100,0,20,20
22/05/2023 22:55,9.2,8.3,52.4,45.5,14.1,25.7,0,0,20,20
22/05/2023 22:56,10.0,9.2,49.5,44.7,14.9,25.5,0,0,20,20
22/05/2023 22:57,4.7,10.0,47.1,43.1,15.9,24.8,450,0,20,20
22/05/2023 22:58,10.1,4.7,53.2,45.7,14.7,25.6,100,0,20,20
22/05/2023 22:59,10.9,10.1,52.4,45.7,15.1,25.5,50,0,20,20
22/05/2023 23:00,11.6,10.9,49.5,44.7,15.7,25.5,100,0,20,20
22/05/2023 23:01,6.3,11.6,46.8,43.4,16.7,25.6,450,0,20,20
22/05/2023 23:02,11.5,6.3,52.9,45.9,15.7,25.7,100,0,20,20
22/05/2023 23:03,12.2,11.5,52.1,45.6,16.1,25.6,100,0,20,20
22/05/2023 23:04,13.0,12.2,49.3,44.8,16.6,25.6,100,0,20,20
22/05/2023 23:05,7.4,13.0,47.5,43.3,17.6,25.4,400,0,20,20
22/05/2023 23:06,13.1,7.4,52.5,45.9,16.6,25.7,100,0,20,20
22/05/2023 23:07,13.6,13.1,51.9,45.8,16.9,25.7,100,0,20,20
22/05/2023 23:08,14.5,13.6,49.2,44.8,17.5,25.7,50,0,20,20
22/05/2023 23:09,7.6,14.5,47.4,43.4,17.9,25.8,500,0,20,20
22/05/2023 23:10,14.4,7.6,52.5,45.8,17.5,25.6,50,0,20,20
22/05/2023 23:11,14.8,14.4,51.7,45.6,17.8,25.7,100,0,20,20
22/05/2023 23:12,15.4,14.8,49.0,44.6,18.1,25.6,100,0,20,20
22/05/2023 23:13,10.2,15.4,46.9,43.6,18.7,25.1,400,0,20,20
22/05/2023 23:14,15.5,10.2,52.6,45.8,18.2,25.6,100,0,20,20
22/05/2023 23:15,15.9,15.5,51.4,45.4,18.5,25.7,50,0,20,20
22/05/2023 23:16,16.9,15.9,48.9,44.6,18.9,25.5,100,0,20,20
22/05/2023 23:17,10.2,16.9,46.8,42.9,20.0,25.8,450,0,20,20
22/05/2023 23:18,16.4,10.2,52.5,45.9,18.9,25.6,100,0,20,20
22/05/2023 23:19,17.2,16.4,51.2,45.4,19.1,25.6,100,0,20,20
22/05/2023 23:20,17.8,17.2,48.6,44.4,19.6,25.7,50,0,20,20
22/05/2023 23:21,17.7,17.8,48.0,43.7,20.1,25.6,400,0,20,20
22/05/2023 23:22,17.5,17.7,52.5,45.8,19.5,25.6,50,0,20,20
22/05/2023 23:23,18.1,17.5,51.0,45.3,19.8,25.6,100,0,20,20
22/05/2023 23:24,18.6,18.1,48.3,44.5,20.0,25.7,100,0,20,20
22/05/2023 23:25,18.5,18.6,48.6,44.2,20.1,25.7,450,0,20,20
22/05/2023 23:26,18.3,18.5,52.5,45.9,20.1,25.7,50,0,20,20
22/05/2023 23:27,18.9,18.3,50.7,45.2,20.3,25.6,100,0,20,20
22/05/2023 23:28,19.5,18.9,48.1,44.1,20.7,25.5,100,0,20,20
22/05/2023 23:29,19.2,19.5,49.4,44.6,20.6,25.6,450,0,20,20
22/05/2023 23:30,18.8,19.2,52.2,45.8,20.7,25.7,100,0,20,20
22/05/2023 23:31,18.8,18.8,50.3,45.1,20.9,25.6,50,0,20,20
22/05/2023 23:32,18.7,18.8,47.7,44.1,21.1,25.7,100,0,20,20
22/05/2023 23:33,17.5,18.7,50.4,44.9,20.9,25.6,450,0,20,20
22/05/2023 23:34,17.2,17.5,52.2,45.6,20.8,25.6,100,0,20,20
22/05/2023 23:35,17.8,17.2,50.0,44.8,21.0,25.6,50,0,20,20
22/05/2023 23:36,18.4,17.8,47.5,43.8,21.3,25.5,150,0,20,20
22/05/2023 23:37,17.7,18.4,51.2,45.1,20.8,25.6,400,0,20,20
22/05/2023 23:38,18.1,17.7,52.1,45.8,20.7,25.6,100,0,20,20
22/05/2023 23:39,19.0,18.1,49.9,45.0,21.0,25.5,100,0,20,20
22/05/2023 23:40,19.6,19.0,47.3,43.8,21.2,25.6,200,0,20,20
22/05/2023 23:41,19.1,19.6,51.5,45.5,20.9,25.6,300,0,20,20
22/05/2023 23:42,19.5,19.1,51.8,45.5,20.8,25.6,100,0,20,20
22/05/2023 23:43,20.1,19.5,49.3,44.7,21.2,25.7,100,0,20,20
22/05/2023 23:44,13.9,20.1,47.2,43.7,22.0,26.1,300,0,20,20
22/05/2023 23:45,9.2,13.9,55.8,43.7,24.4,27.3,1050,0,15,16
22/05/2023 23:46,6.9,9.2,55.8,39.1,21.5,27.5,1000,0,15,16
22/05/2023 23:47,6.4,6.9,56.6,35.0,19.8,27.5,1050,0,15,16
22/05/2023 23:48,4.9,6.4,56.8,32.8,17.9,27.1,1000,0,15,16
22/05/2023 23:49,2.1,4.9,58.0,32.7,15.5,26.7,1000,0,15,16
22/05/2023 23:50,0.0,2.1,57.0,32.5,13.9,27.0,1000,0,15,16
22/05/2023 23:51,-0.6,0.0,56.9,32.7,11.7,27.1,1000,0,15,16
22/05/2023 23:52,-3.1,-0.6,56.1,32.9,11.1,26.9,900,0,15,16
22/05/2023 23:53,-4.1,-3.1,55.9,32.5,10.2,26.7,1000,0,15,16
22/05/2023 23:54,1.3,-4.1,54.5,31.0,6.8,25.8,750,0,15,16
22/05/2023 23:55,2.9,1.3,56.7,30.9,7.2,25.9,100,0,15,16
22/05/2023 23:56,-1.2,2.9,54.7,32.4,10.9,26.4,500,0,15,16
22/05/2023 23:57,-3.7,-1.2,54.3,32.2,10.6,26.9,950,0,15,16
22/05/2023 23:58,1.2,-3.7,53.0,30.9,6.8,25.8,800,0,15,16
22/05/2023 23:59,2.2,1.2,55.9,30.7,7.0,25.8,50,0,15,16
23/05/2023 00:00,3.9,2.2,52.4,30.2,8.3,25.6,50,0,15,16
23/05/2023 00:01,-3.3,3.9,53.3,33.3,10.2,26.6,900,0,15,16
23/05/2023 00:02,-5.6,-3.3,54.3,32.5,9.4,26.8,950,0,15,16
23/05/2023 00:03,1.9,-5.6,55.6,30.9,6.9,25.8,100,0,15,16
23/05/2023 00:04,3.5,1.9,52.9,30.3,8.1,25.7,100,0,15,16
23/05/2023 00:05,-2.3,3.5,53.1,31.3,11.0,26.9,600,0,15,16
23/05/2023 00:06,-4.4,-2.3,53.9,31.9,10.2,27.3,950,0,15,16
23/05/2023 00:07,1.4,-4.4,55.1,31.0,6.8,25.9,350,0,15,16
23/05/2023 00:08,2.9,1.4,53.5,30.5,7.7,25.7,50,0,15,16
23/05/2023 00:09,-1.6,2.9,49.5,29.8,9.1,25.9,350,0,15,16
