,Refrigerated_1,Refrigerated_2,HotGasPipe,LiquidPipe,SuctionPipe,Environment,EnergyKWh,Door,Tankdruk,Verdampingsdruk,Verdampingstemperatuur,Condensatiedruk,Condensatietemperatuur,VerdamperFAN sturing,FDVerdamperInterval,VerdamperFAN MODE Control,FDVerdamperFanPulsenNodig,FDVerdamperFanPulsen,FDCondensorInterval,CondensorFAN MODE Control,CondensorFAN sturing,FDCondensorPulsen,FDCondensorPulsenNodig,Gewicht Opslagtank,Compessor,S1 Lekken,S1 Bijvullen,S2 Start,LekkenVullen MODE Control,Alarm State,Cel Temperatuur,Verwarming Interval,Verwarming MODE Control,Verwarming sturing,Verwarming PulsenNodig,Verwarming sturing PWM1,Verwarming Pulsen,Stuurstroom,OFF Koel ON Vries,Gewicht Target,Vloeistofklep dicht,HD Overstortklep,FD Bijvullen,Bijvullen Actief,Lekken Actief,Reset,FDlekkkenInterval,FDlekkkenPulsenNodig,FDlekkkenPulsen,FD Lekken aktief,FD Lekken Klaar,FD Bijvullen aktief,setpoint_min,setpoint_max
2023-05-23 13:41:30,,,,,,,,,12.1,5.4,1.1,12.2,26.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:41:45,,,,,,,,,12.1,5.4,1.1,12.1,26.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:42:00,,,,,,,,,12.1,5.4,1.1,12.2,26.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:42:15,,,,,,,,,12.1,5.4,1.2,12.1,26.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:42:30,,,,,,,,,12.1,5.4,1.1,12.1,26.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:42:45,,,,,,,,,12.1,5.3,1.0,12.2,26.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:43:00,,,,,,,,,12.1,5.4,1.1,12.1,26.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:43:15,,,,,,,,,12.1,5.4,1.1,12.1,26.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:43:30,,,,,,,,,12.1,5.3,1.0,12.2,26.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:43:45,,,,,,,,,12.1,5.4,1.1,12.2,26.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.4,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:44:00,,,,,,,,,12.1,5.4,1.1,12.1,26.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.4,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:44:15,,,,,,,,,12.1,5.4,1.2,12.1,26.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.4,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:44:30,,,,,,,,,12.1,5.4,1.2,12.1,26.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.4,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:44:45,,,,,,,,,12.1,5.4,1.1,12.1,26.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:45:00,,,,,,,,,12.1,5.4,1.1,12.1,26.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:45:15,,,,,,,,,12.1,5.4,1.1,12.1,26.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.4,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:45:30,,,,,,,,,12.1,5.4,1.2,12.1,26.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:45:45,,,,,,,,,12.1,5.4,1.2,12.1,26.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:46:00,,,,,,,,,12.1,5.4,1.1,12.2,26.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.4,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:46:15,,,,,,,,,12.1,5.3,1.0,12.2,26.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.4,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:46:30,,,,,,,,,12.1,5.4,1.1,12.2,26.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.4,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:46:45,,,,,,,,,12.1,5.4,1.2,12.1,26.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:47:00,,,,,,,,,12.1,5.4,1.2,12.1,26.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:47:15,,,,,,,,,12.1,5.4,1.3,12.1,26.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:47:30,,,,,,,,,12.1,5.4,1.1,12.1,26.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:47:45,,,,,,,,,12.1,5.4,1.2,12.1,26.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:48:00,,,,,,,,,12.1,5.4,1.1,12.1,26.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:48:15,,,,,,,,,12.1,5.4,1.2,12.1,26.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:48:30,,,,,,,,,12.1,5.4,1.2,12.1,26.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:48:45,,,,,,,,,12.1,5.4,1.1,12.2,26.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:49:00,,,,,,,,,12.1,5.4,1.3,12.1,26.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:49:15,,,,,,,,,12.1,5.4,1.3,12.0,26.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:49:30,,,,,,,,,12.1,5.4,1.3,12.0,26.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:49:45,,,,,,,,,12.1,5.4,1.2,12.1,26.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:50:00,,,,,,,,,12.1,5.4,1.1,12.1,26.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:50:15,,,,,,,,,12.1,5.4,1.2,12.1,26.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:50:30,,,,,,,,,12.1,5.4,1.1,12.1,26.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:50:45,,,,,,,,,12.1,5.4,1.1,12.1,26.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:51:00,,,,,,,,,12.1,5.4,1.2,12.1,26.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:51:15,,,,,,,,,12.1,5.4,1.1,12.1,26.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:51:30,,,,,,,,,12.1,5.4,1.2,12.1,26.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:51:45,,,,,,,,,12.1,5.4,1.2,12.1,26.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:52:00,,,,,,,,,12.0,5.4,1.3,12.0,26.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:52:15,,,,,,,,,12.0,5.4,1.3,12.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.8,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:52:30,,,,,,,,,12.1,5.4,1.3,12.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.8,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:52:45,,,,,,,,,12.1,5.4,1.4,12.0,26.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.8,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:53:00,,,,,,,,,12.0,5.4,1.3,12.1,26.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:53:15,,,,,,,,,12.1,5.4,1.2,12.1,26.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:53:30,,,,,,,,,12.0,5.4,1.2,12.1,26.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:53:45,,,,,,,,,12.0,5.4,1.3,12.1,26.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:54:00,,,,,,,,,12.1,5.4,1.2,12.1,26.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:54:15,,,,,,,,,12.1,5.4,1.2,12.1,26.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:54:30,,,,,,,,,12.0,5.4,1.3,12.1,26.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:54:45,,,,,,,,,12.0,5.4,1.2,12.1,26.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.8,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:55:00,,,,,,,,,12.1,5.4,1.3,12.0,26.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.8,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:55:15,,,,,,,,,12.0,5.4,1.3,12.0,26.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.8,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:55:30,,,,,,,,,12.0,5.4,1.3,12.0,26.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.8,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:55:45,,,,,,,,,12.0,5.4,1.4,12.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.9,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:56:00,,,,,,,,,12.0,5.4,1.4,12.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.9,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:56:15,,,,,,,,,12.0,5.4,1.5,11.9,25.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:56:30,,,,,,,,,12.0,5.4,1.4,12.0,26.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:56:45,,,,,,,,,12.0,5.4,1.4,12.0,26.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:57:00,,,,,,,,,12.0,5.4,1.3,12.1,26.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.9,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:57:15,,,,,,,,,12.0,5.4,1.3,12.1,26.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.9,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:57:30,,,,,,,,,12.0,5.4,1.5,12.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-23 13:57:45,,,,,,,,,12.0,5.4,1.4,12.0,26.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
