Date,Refrigerated_1,Refrigerated_2,HotGasPipe,LiquidPipe,SuctionPipe,Environment,EnergyKWh,Door,Time
2023-05-03 10:29:00,3.2,3.2,26.0,25.7,15.9,21.4,100.0,0.0,5764
2023-05-03 10:30:00,3.4,3.2,25.5,25.5,16.2,21.4,50.0,0.0,5767
2023-05-03 10:31:00,3.5,3.4,25.2,25.4,16.5,21.4,350.0,0.0,5770
2023-05-03 10:32:00,3.5,3.5,24.8,25.2,16.9,21.3,1350.0,0.0,5773
2023-05-03 10:33:00,-0.5,3.5,26.7,26.1,17.3,21.3,1300.0,0.0,5776
2023-05-03 10:34:00,-2.4,-0.5,37.0,29.2,13.1,22.0,900.0,0.0,5779
2023-05-03 10:35:00,0.7,-2.4,44.6,29.8,10.1,21.3,850.0,0.0,5782
2023-05-03 10:36:00,1.9,0.7,45.6,29.2,9.6,21.4,50.0,0.0,5785
2023-05-03 10:37:00,2.9,1.9,42.5,28.6,10.1,21.5,100.0,0.0,5788
2023-05-03 10:38:00,3.6,2.9,39.0,28.0,10.9,21.5,50.0,0.0,5790
2023-05-03 10:39:00,-2.2,3.6,39.5,29.3,10.7,21.8,200.0,0.0,5793
2023-05-03 10:40:00,0.2,-2.2,45.5,30.1,8.5,21.4,900.0,0.0,5796
2023-05-03 10:41:00,0.8,0.2,46.3,29.3,8.2,21.6,50.0,0.0,5798
2023-05-03 10:42:00,1.4,0.8,43.0,28.6,9.0,21.6,100.0,0.0,5801
2023-05-03 10:43:00,1.8,1.4,39.3,28.1,9.8,21.6,0.0,0.0,5804
2023-05-03 10:44:00,2.1,1.8,36.3,27.7,10.7,21.6,100.0,0.0,5806
2023-05-03 10:45:00,2.4,2.1,33.9,27.2,11.6,21.6,50.0,0.0,5809
2023-05-03 10:46:00,2.7,2.4,32.2,27.2,12.3,21.5,100.0,0.0,5812
2023-05-03 10:47:00,3.0,2.7,30.9,26.9,13.1,21.6,50.0,0.0,5815
2023-05-03 10:48:00,2.9,3.0,29.7,26.6,13.9,21.6,100.0,0.0,5818
2023-05-03 10:49:00,3.5,2.9,28.9,26.4,14.3,21.6,50.0,0.0,5821
2023-05-03 10:50:00,3.5,3.5,28.1,26.3,14.9,21.6,100.0,0.0,5824
2023-05-03 10:51:00,-1.7,3.5,30.0,26.5,14.5,21.4,50.0,0.0,5827
2023-05-03 10:52:00,0.1,-1.7,39.5,29.6,10.8,21.4,800.0,0.0,5830
2023-05-03 10:53:00,0.4,0.1,42.7,29.3,9.4,21.5,200.0,0.0,5833
2023-05-03 10:54:00,1.0,0.4,40.6,28.5,9.7,21.6,50.0,0.0,5836
2023-05-03 10:55:00,1.5,1.0,37.5,27.8,10.5,21.6,100.0,0.0,5839
2023-05-03 10:56:00,1.7,1.5,34.8,27.5,11.4,21.6,50.0,0.0,5842
2023-05-03 10:57:00,2.0,1.7,32.7,27.3,12.2,21.6,100.0,0.0,5845
2023-05-03 10:58:00,2.2,2.0,31.0,26.8,12.9,21.5,50.0,0.0,5848
2023-05-03 10:59:00,2.4,2.2,29.8,26.6,13.5,21.6,100.0,0.0,5851
2023-05-03 11:00:00,2.8,2.4,28.8,26.5,14.1,21.6,50.0,0.0,5853
2023-05-03 11:01:00,3.0,2.8,27.9,26.2,14.7,21.5,100.0,0.0,5856
2023-05-03 11:02:00,3.0,3.0,27.3,26.0,15.3,21.4,50.0,0.0,5859
2023-05-03 11:03:00,3.3,3.0,26.7,25.8,15.7,21.5,100.0,0.0,5861
2023-05-03 11:04:00,3.5,3.3,26.1,25.6,16.1,21.5,50.0,0.0,5864
2023-05-03 11:05:00,-1.4,3.5,26.2,26.3,16.4,21.4,100.0,0.0,5867
2023-05-03 11:06:00,0.3,-1.4,36.2,29.0,12.2,21.4,550.0,0.0,5869
2023-05-03 11:07:00,0.3,0.3,41.6,29.4,10.0,21.5,400.0,0.0,5872
2023-05-03 11:08:00,0.8,0.3,40.4,28.6,10.0,21.5,50.0,0.0,5875
2023-05-03 11:09:00,1.3,0.8,37.6,28.0,10.6,21.7,100.0,0.0,5878
2023-05-03 11:10:00,1.7,1.3,34.9,27.6,11.4,21.6,50.0,0.0,5881
2023-05-03 11:11:00,2.0,1.7,32.6,27.3,12.2,21.6,100.0,0.0,5884
2023-05-03 11:12:00,2.1,2.0,31.0,27.1,12.9,21.7,50.0,0.0,5887
2023-05-03 11:13:00,2.5,2.1,29.8,26.9,13.6,21.6,100.0,0.0,5890
2023-05-03 11:14:00,2.6,2.5,28.8,26.6,14.3,21.6,50.0,0.0,5893
2023-05-03 11:15:00,2.8,2.6,27.9,26.3,14.8,21.6,100.0,0.0,5896
2023-05-03 11:16:00,3.1,2.8,27.1,26.1,15.3,21.5,50.0,0.0,5898
2023-05-03 11:17:00,3.4,3.1,26.4,25.8,15.7,21.5,100.0,0.0,5901
2023-05-03 11:18:00,3.4,3.4,26.0,25.7,16.0,21.6,50.0,0.0,5904
2023-05-03 11:19:00,3.4,3.4,25.4,25.6,16.5,21.4,100.0,0.0,5906
2023-05-03 11:20:00,-2.5,3.4,31.8,28.1,14.3,21.6,150.0,0.0,5909
2023-05-03 11:21:00,-0.1,-2.5,40.2,29.5,10.5,21.4,750.0,0.0,5912
2023-05-03 11:22:00,0.4,-0.1,41.1,29.0,9.9,21.5,50.0,0.0,5914
2023-05-03 11:23:00,0.8500000000000001,0.4,38.6,28.55,10.4,21.7,50.0,0.0,5916
2023-05-03 11:24:00,1.3,1.3,37.150000000000006,28.1,10.8,21.6,100.0,0.0,5919
2023-05-03 11:25:00,1.6,1.6,35.7,27.6,11.2,21.55,50.0,0.0,5922
2023-05-03 11:26:00,1.9,1.75,33.4,27.2,11.9,21.5,100.0,0.0,5924
2023-05-03 11:27:00,2.0,1.9,31.5,27.0,12.7,21.5,50.0,0.0,5927
2023-05-03 11:28:00,2.4,2.0,30.2,26.8,13.3,21.6,50.0,0.0,5930
2023-05-03 11:29:00,2.5,2.4,28.9,26.6,14.0,21.6,100.0,0.0,5933
2023-05-03 11:30:00,2.9,2.5,27.9,26.4,14.5,21.5,50.0,0.0,5936
2023-05-03 11:31:00,2.8,2.9,27.3,26.2,15.1,21.6,100.0,0.0,5939
2023-05-03 11:32:00,3.2,2.8,26.6,26.0,15.5,21.6,50.0,0.0,5942
2023-05-03 11:33:00,3.4,3.2,26.1,25.9,15.9,21.5,100.0,0.0,5945
2023-05-03 11:34:00,3.4,3.4,25.8,25.7,16.4,21.4,50.0,0.0,5948
2023-05-03 11:35:00,-1.9,3.4,26.6,26.0,16.5,21.4,550.0,0.0,5951
2023-05-03 11:36:00,0.2,-1.9,36.7,29.1,11.9,21.4,400.0,0.0,5954
2023-05-03 11:37:00,0.3,0.2,41.1,29.3,10.0,21.5,100.0,0.0,5957
2023-05-03 11:38:00,1.1,0.3,39.9,28.5,10.1,21.5,50.0,0.0,5960
2023-05-03 11:39:00,1.3,1.1,37.1,28.1,10.7,21.7,100.0,0.0,5962
2023-05-03 11:40:00,1.6,1.3,34.5,27.7,11.6,21.5,50.0,0.0,5965
2023-05-03 11:41:00,1.8,1.6,32.5,27.3,12.3,21.6,50.0,0.0,5968
2023-05-03 11:42:00,2.2,1.8,30.8,27.1,13.0,21.6,0.0,0.0,5970
2023-05-03 11:43:00,2.3,2.2,29.6,26.9,13.6,21.5,100.0,0.0,5973
2023-05-03 11:44:00,2.6,2.3,28.6,26.5,14.3,21.6,50.0,0.0,5976
2023-05-03 11:45:00,2.9,2.6,27.6,26.4,14.8,21.6,100.0,0.0,5978
2023-05-03 11:46:00,3.1,2.9,26.9,26.0,15.4,21.5,50.0,0.0,5981
2023-05-03 11:47:00,3.2,3.1,26.3,25.8,15.6,21.5,50.0,0.0,5984
2023-05-03 11:48:00,3.5,3.2,25.8,25.7,16.2,21.4,50.0,0.0,5987
2023-05-03 11:49:00,3.5,3.5,25.5,25.6,16.4,21.5,100.0,0.0,5990
2023-05-03 11:50:00,-2.5,3.5,30.8,28.0,14.3,20.9,750.0,0.0,5993
2023-05-03 11:51:00,-0.1,-2.5,39.7,29.4,10.5,21.5,150.0,0.0,5996
2023-05-03 11:52:00,0.7,-0.1,40.9,29.1,9.9,21.6,100.0,0.0,5999
2023-05-03 11:53:00,1.2,0.7,38.7,28.4,10.3,21.6,50.0,0.0,6002
2023-05-03 11:54:00,1.5,1.2,35.9,27.9,11.1,21.6,100.0,0.0,6005
2023-05-03 11:55:00,1.8,1.5,33.6,27.5,11.8,21.6,50.0,0.0,6007
2023-05-03 11:56:00,2.1,1.8,31.7,27.3,12.6,21.6,100.0,0.0,6010
2023-05-03 11:57:00,2.4,2.1,30.3,26.9,13.3,21.6,50.0,0.0,6013
2023-05-03 11:58:00,2.6,2.4,29.1,26.6,13.9,21.6,100.0,0.0,6015
2023-05-03 11:59:00,2.7,2.6,28.1,26.4,14.5,21.6,50.0,0.0,6018
2023-05-03 12:00:00,2.9,2.7,27.3,26.3,15.0,21.6,50.0,0.0,6021
2023-05-03 12:01:00,3.2,2.9,26.7,26.0,15.4,21.5,100.0,0.0,6024
2023-05-03 12:02:00,3.4,3.2,26.3,25.8,15.9,21.5,50.0,0.0,6027
2023-05-03 12:03:00,3.4,3.4,25.7,25.7,16.3,21.5,100.0,0.0,6030
2023-05-03 12:04:00,-1.4,3.4,26.2,25.5,17.6,21.3,250.0,0.0,6033
2023-05-03 12:05:00,0.4,-1.4,35.6,28.9,12.4,21.4,700.0,0.0,6036
2023-05-03 12:06:00,0.2,0.4,41.1,29.6,10.0,21.5,50.0,0.0,6039
2023-05-03 12:07:00,0.9,0.2,40.1,28.9,10.1,21.6,100.0,0.0,6041
2023-05-03 12:08:00,1.4,0.9,37.5,28.2,10.6,21.7,50.0,0.0,6044
2023-05-03 12:09:00,1.6,1.4,34.9,27.8,11.4,21.7,100.0,0.0,6047
2023-05-03 12:10:00,2.1,1.6,32.7,27.4,12.2,21.6,50.0,0.0,6049
2023-05-03 12:11:00,2.1,2.1,31.1,27.2,13.0,21.6,100.0,0.0,6052
2023-05-03 12:12:00,2.4,2.1,29.8,26.9,13.5,21.6,50.0,0.0,6055
2023-05-03 12:13:00,2.6,2.4,28.7,26.7,14.3,21.6,100.0,0.0,6058
2023-05-03 12:14:00,3.0,2.6,27.9,26.4,14.8,21.5,50.0,0.0,6061
2023-05-03 12:15:00,3.0,3.0,27.1,26.1,15.2,21.6,100.0,0.0,6064
2023-05-03 12:16:00,3.1,3.0,26.5,25.9,15.7,21.5,50.0,0.0,6067
2023-05-03 12:17:00,3.4,3.1,26.0,25.8,16.0,21.5,100.0,0.0,6070
2023-05-03 12:18:00,3.6,3.4,25.5,25.6,16.5,21.5,50.0,0.0,6073
2023-05-03 12:19:00,-2.0,3.6,29.4,26.6,15.9,21.4,600.0,0.0,6076
2023-05-03 12:20:00,-0.1,-2.0,38.7,29.3,11.1,21.4,350.0,0.0,6078
2023-05-03 12:21:00,0.4,-0.1,41.1,29.1,9.9,21.4,100.0,0.0,6081
2023-05-03 12:22:00,1.1,0.4,39.1,28.2,10.2,21.6,50.0,0.0,6084
2023-05-03 12:23:00,1.5,1.1,36.3,27.8,10.9,21.7,100.0,0.0,6086
2023-05-03 12:24:00,1.8,1.5,33.9,27.4,11.8,21.7,100.0,0.0,6089
2023-05-03 12:25:00,1.9,1.8,31.9,27.2,12.5,21.7,50.0,0.0,6092
2023-05-03 12:26:00,2.2,1.9,30.6,26.8,13.3,21.5,100.0,0.0,6094
2023-05-03 12:27:00,2.6,2.2,29.2,26.6,13.8,21.6,50.0,0.0,6096
2023-05-03 12:28:00,2.8,2.6,28.3,26.4,14.4,21.6,50.0,0.0,6098
2023-05-03 12:29:00,2.9,2.8,27.5,26.1,14.9,21.5,100.0,0.0,6101
2023-05-03 12:30:00,3.0,2.9,26.9,26.0,15.5,21.6,50.0,0.0,6103
2023-05-03 12:31:00,3.2,3.0,26.3,25.8,16.0,21.6,100.0,0.0,6105
2023-05-03 12:32:00,3.3,3.2,25.8,25.6,16.1,21.5,50.0,0.0,6107
2023-05-03 12:33:00,3.6,3.3,25.4,25.5,16.6,21.4,100.0,0.0,6109
2023-05-03 12:34:00,-3.9,3.6,33.0,27.8,13.3,21.4,750.0,0.0,6111
2023-05-03 12:35:00,0.0,-3.9,40.5,29.6,10.3,21.5,150.0,0.0,6113
2023-05-03 12:36:00,0.8,0.0,40.4,28.9,10.0,21.7,50.0,0.0,6116
2023-05-03 12:37:00,1.3,0.8,38.1,28.1,10.4,21.7,50.0,0.0,6119
2023-05-03 12:38:00,1.5,1.3,35.4,27.7,11.3,21.6,100.0,0.0,6122
2023-05-03 12:39:00,1.8,1.5,33.1,27.4,12.0,21.7,50.0,0.0,6124
2023-05-03 12:40:00,2.1,1.8,31.4,27.1,12.9,21.6,100.0,0.0,6127
2023-05-03 12:41:00,2.4,2.1,30.0,26.9,13.5,21.6,50.0,0.0,6130
2023-05-03 12:42:00,2.6,2.4,28.8,26.7,14.1,21.6,50.0,0.0,6132
2023-05-03 12:43:00,2.7,2.6,27.9,26.4,14.5,21.6,100.0,0.0,6135
2023-05-03 12:44:00,2.9,2.7,27.2,26.2,15.1,21.5,50.0,0.0,6138
2023-05-03 12:45:00,3.0,2.9,26.5,26.0,15.6,21.6,100.0,0.0,6140
2023-05-03 12:46:00,3.3,3.0,26.1,25.8,16.1,21.5,50.0,0.0,6143
2023-05-03 12:47:00,3.5,3.3,25.6,25.6,16.4,21.4,100.0,0.0,6146
2023-05-03 12:48:00,-1.4,3.5,26.8,25.6,16.7,22.1,200.0,0.0,6149
2023-05-03 12:49:00,0.1,-1.4,36.5,29.2,11.9,21.5,700.0,0.0,6152
2023-05-03 12:50:00,0.2,0.1,41.1,29.5,10.0,21.6,50.0,0.0,6155
2023-05-03 12:51:00,1.0,0.2,39.7,28.6,10.1,21.6,100.0,0.0,6158
2023-05-03 12:52:00,1.5,1.0,37.0,28.0,10.7,21.6,50.0,0.0,6161
2023-05-03 12:53:00,1.8,1.5,34.5,27.7,11.6,21.7,100.0,0.0,6164
2023-05-03 12:54:00,1.9,1.8,32.3,27.3,12.3,21.8,50.0,0.0,6167
2023-05-03 12:55:00,2.4,1.9,30.8,27.0,13.1,21.7,100.0,0.0,6169
2023-05-03 12:56:00,2.7,2.4,29.5,26.8,13.6,21.7,50.0,0.0,6172
2023-05-03 12:57:00,2.6,2.7,28.6,26.6,14.3,21.7,100.0,0.0,6175
2023-05-03 12:58:00,2.9,2.6,27.7,26.4,14.9,21.5,50.0,0.0,6177
2023-05-03 12:59:00,3.0,2.9,27.0,26.2,15.4,21.6,100.0,0.0,6180
2023-05-03 13:00:00,3.3,3.0,26.4,25.9,15.8,21.5,50.0,0.0,6183
2023-05-03 13:01:00,3.4,3.3,26.0,25.6,16.2,21.6,100.0,0.0,6185
2023-05-03 13:02:00,3.5,3.4,25.5,25.6,16.7,21.4,50.0,0.0,6188
2023-05-03 13:03:00,-3.8,3.5,30.3,28.3,14.8,21.2,500.0,0.0,6191
2023-05-03 13:04:00,0.0,-3.8,39.8,29.4,10.6,21.4,400.0,0.0,6194
2023-05-03 13:05:00,0.6,0.0,40.9,28.9,9.9,21.6,100.0,0.0,6197
2023-05-03 13:06:00,1.3,0.6,38.6,28.2,10.4,21.7,50.0,0.0,6200
2023-05-03 13:07:00,1.5,1.3,35.9,27.7,11.2,21.6,100.0,0.0,6203
2023-05-03 13:08:00,1.7,1.5,33.5,27.3,12.0,21.6,50.0,0.0,6206
2023-05-03 13:09:00,2.1,1.7,31.8,27.3,12.7,21.6,100.0,0.0,6209
2023-05-03 13:10:00,2.4,2.1,30.2,27.0,13.4,21.6,50.0,0.0,6212
2023-05-03 13:11:00,2.4,2.4,29.1,26.8,14.0,21.6,100.0,0.0,6215
2023-05-03 13:12:00,2.8,2.4,28.3,26.5,14.5,21.6,50.0,0.0,6218
2023-05-03 13:13:00,2.9,2.8,27.3,26.2,15.1,21.6,50.0,0.0,6221
2023-05-03 13:14:00,3.1,2.9,26.8,26.1,15.6,21.6,50.0,0.0,6224
2023-05-03 13:15:00,3.3,3.1,26.3,25.9,16.0,21.5,50.0,0.0,6227
2023-05-03 13:16:00,3.5,3.3,25.7,25.7,16.3,21.6,50.0,0.0,6230
2023-05-03 13:17:00,-1.5,3.5,26.2,25.6,17.5,21.6,100.0,0.0,6232
2023-05-03 13:18:00,0.3,-1.5,35.6,29.0,12.3,21.4,850.0,0.0,6235
2023-05-03 13:19:00,0.2,0.3,41.1,29.4,10.1,21.6,100.0,0.0,6238
2023-05-03 13:20:00,0.9,0.2,40.0,28.6,10.0,21.6,50.0,0.0,6240
2023-05-03 13:21:00,1.4,0.9,37.3,28.0,10.6,21.6,100.0,0.0,6243
2023-05-03 13:22:00,1.7,1.4,34.7,27.8,11.6,21.6,50.0,0.0,6246
2023-05-03 13:23:00,1.9,1.7,32.7,27.5,12.4,21.7,100.0,0.0,6248
2023-05-03 13:24:00,2.2,1.9,31.0,27.2,13.0,21.6,50.0,0.0,6251
2023-05-03 13:25:00,2.3,2.2,29.7,26.8,13.6,21.6,100.0,0.0,6254
2023-05-03 13:26:00,2.5,2.3,28.7,26.6,14.3,21.6,50.0,0.0,6257
2023-05-03 13:27:00,2.8,2.5,27.7,26.3,14.8,21.6,100.0,0.0,6260
2023-05-03 13:28:00,3.0,2.8,27.0,26.3,15.3,21.7,50.0,0.0,6263
2023-05-03 13:29:00,3.1,3.0,26.5,26.0,15.7,21.6,100.0,0.0,6266
2023-05-03 13:30:00,3.4,3.1,26.0,25.8,16.1,21.6,50.0,0.0,6269
2023-05-03 13:31:00,3.5,3.4,25.5,25.5,16.5,21.6,50.0,0.0,6272
2023-05-03 13:32:00,-2.9,3.5,29.5,27.1,16.5,21.9,250.0,0.0,6275
2023-05-03 13:33:00,0.0,-2.9,39.1,29.4,10.9,21.5,650.0,0.0,6277
2023-05-03 13:34:00,0.5,0.0,40.9,29.1,9.8,21.6,50.0,0.0,6280
2023-05-03 13:35:00,1.1,0.5,38.8,28.2,10.3,21.6,100.0,0.0,6283
2023-05-03 13:36:00,1.4,1.1,36.2,27.8,11.1,21.7,50.0,0.0,6285
2023-05-03 13:37:00,1.8,1.4,33.8,27.5,11.8,21.6,100.0,0.0,6288
2023-05-03 13:38:00,1.9,1.8,31.9,27.3,12.6,21.7,50.0,0.0,6291
2023-05-03 13:39:00,2.2,1.9,30.5,27.1,13.3,21.6,100.0,0.0,6293
2023-05-03 13:40:00,2.5,2.2,29.4,26.8,13.9,21.6,50.0,0.0,6296
2023-05-03 13:41:00,2.6,2.5,28.3,26.5,14.5,21.6,100.0,0.0,6299
2023-05-03 13:42:00,2.9,2.6,27.4,26.3,14.9,21.6,50.0,0.0,6302
2023-05-03 13:43:00,3.2,2.9,26.9,26.1,15.5,21.6,100.0,0.0,6305
2023-05-03 13:44:00,3.4,3.2,26.3,25.8,16.0,21.6,50.0,0.0,6308
2023-05-03 13:45:00,3.6,3.4,25.8,25.7,16.3,21.6,100.0,0.0,6311
2023-05-03 13:46:00,-0.9,3.6,25.5,25.9,16.9,21.2,50.0,0.0,6314
2023-05-03 13:47:00,0.7,-0.9,34.1,28.6,13.2,21.6,650.0,0.0,6317
2023-05-03 13:48:00,0.1,0.7,40.6,29.6,10.2,21.5,300.0,0.0,6320
2023-05-03 13:49:00,0.7,0.1,40.3,28.8,9.9,21.7,100.0,0.0,6323
2023-05-03 13:50:00,1.4,0.7,37.7,28.1,10.6,21.7,50.0,0.0,6326
2023-05-03 13:51:00,1.5,1.4,35.1,27.7,11.3,21.7,100.0,0.0,6329
2023-05-03 13:52:00,1.8,1.5,32.9,27.5,12.2,21.7,50.0,0.0,6331
2023-05-03 13:53:00,2.2,1.8,31.2,27.1,13.0,21.6,100.0,0.0,6334
2023-05-03 13:54:00,2.3,2.2,29.9,26.9,13.6,21.6,50.0,0.0,6337
2023-05-03 13:55:00,2.5,2.3,28.8,26.7,14.2,21.7,100.0,0.0,6339
2023-05-03 13:56:00,2.8,2.5,27.9,26.4,14.8,21.6,50.0,0.0,6342
2023-05-03 13:57:00,2.9,2.8,27.2,26.3,15.3,21.6,100.0,0.0,6345
2023-05-03 13:58:00,3.2,2.9,26.6,26.1,15.7,21.6,50.0,0.0,6347
2023-05-03 13:59:00,3.3,3.2,26.1,25.9,16.0,21.6,100.0,0.0,6350
2023-05-03 14:00:00,3.5,3.3,25.6,25.6,16.6,21.6,50.0,0.0,6353
2023-05-03 14:01:00,-2.2,3.5,28.2,26.3,15.9,21.1,100.0,0.0,6356
2023-05-03 14:02:00,0.0,-2.2,38.2,29.3,11.4,21.6,850.0,0.0,6359
2023-05-03 14:03:00,0.3,0.0,41.0,29.4,9.9,21.7,50.0,0.0,6362
2023-05-03 14:04:00,1.0,0.3,39.3,28.4,10.2,21.7,100.0,0.0,6365
2023-05-03 14:05:00,1.4,1.0,36.6,28.0,10.9,21.7,50.0,0.0,6368
2023-05-03 14:06:00,1.7,1.4,34.2,27.6,11.8,21.6,100.0,0.0,6371
2023-05-03 14:07:00,2.0,1.7,32.1,27.3,12.5,21.7,100.0,0.0,6374
2023-05-03 14:08:00,2.3,2.0,30.7,27.0,13.2,21.6,50.0,0.0,6376
2023-05-03 14:09:00,2.4,2.3,29.4,26.8,13.8,21.6,50.0,0.0,6379
2023-05-03 14:10:00,2.7,2.4,28.4,26.6,14.5,21.7,100.0,0.0,6382
2023-05-03 14:11:00,2.9,2.7,27.6,26.4,14.9,21.8,50.0,0.0,6384
2023-05-03 14:12:00,3.0,2.9,26.9,26.3,15.5,21.7,100.0,0.0,6387
2023-05-03 14:13:00,3.3,3.0,26.3,26.0,15.9,21.7,50.0,0.0,6390
2023-05-03 14:14:00,3.4,3.3,25.8,25.7,16.3,21.6,100.0,0.0,6392
2023-05-03 14:15:00,3.6,3.4,25.3,25.5,16.6,21.6,50.0,0.0,6395
2023-05-03 14:16:00,-5.0,3.6,32.9,28.2,13.8,21.4,450.0,0.0,6398
2023-05-03 14:17:00,0.0,-5.0,40.4,29.5,10.5,21.5,500.0,0.0,6401
2023-05-03 14:18:00,0.7,0.0,40.4,28.9,10.0,21.7,100.0,0.0,6404
2023-05-03 14:19:00,1.2,0.7,38.0,28.0,10.5,21.7,50.0,0.0,6407
2023-05-03 14:20:00,1.6,1.2,35.2,27.7,11.3,21.7,100.0,0.0,6410
2023-05-03 14:21:00,1.9,1.6,33.1,27.5,12.0,21.6,50.0,0.0,6413
2023-05-03 14:22:00,2.2,1.9,31.3,27.3,12.9,21.7,100.0,0.0,6416
2023-05-03 14:23:00,2.4,2.2,30.0,26.9,13.5,21.7,50.0,0.0,6419
2023-05-03 14:24:00,2.6,2.4,29.0,26.6,14.2,21.7,100.0,0.0,6421
2023-05-03 14:25:00,2.8,2.6,27.9,26.4,14.7,21.6,50.0,0.0,6424
2023-05-03 14:26:00,2.9,2.8,27.0,26.3,15.2,21.5,100.0,0.0,6427
2023-05-03 14:27:00,3.1,2.9,26.5,26.1,15.7,21.6,50.0,0.0,6429
2023-05-03 14:28:00,3.3,3.1,26.0,25.8,16.1,21.6,100.0,0.0,6432
2023-05-03 14:29:00,3.4,3.3,25.5,25.6,16.5,21.6,50.0,0.0,6435
2023-05-03 14:30:00,-2.4,3.4,27.9,26.2,16.1,21.3,100.0,0.0,6437
2023-05-03 14:31:00,-0.1,-2.4,37.7,29.3,11.4,21.5,750.0,0.0,6440
2023-05-03 14:32:00,0.4,-0.1,41.0,29.2,10.0,21.6,200.0,0.0,6443
2023-05-03 14:33:00,1.0,0.4,39.3,28.5,10.2,21.7,50.0,0.0,6445
2023-05-03 14:34:00,1.2,1.0,36.6,28.25,10.9,21.7,100.0,0.0,6447
2023-05-03 14:35:00,1.4,1.4,35.400000000000006,28.0,11.3,21.7,50.0,0.0,6450
2023-05-03 14:36:00,1.6,1.6,34.2,27.6,11.7,21.7,100.0,0.0,6453
2023-05-03 14:37:00,2.0,1.8,32.2,27.2,12.6,21.7,50.0,0.0,6455
2023-05-03 14:38:00,2.1,2.0,30.6,27.0,13.2,21.7,100.0,0.0,6458
2023-05-03 14:39:00,2.6,2.1,29.4,26.8,13.8,21.6,50.0,0.0,6461
2023-05-03 14:40:00,2.7,2.6,28.4,26.6,14.4,21.7,100.0,0.0,6464
2023-05-03 14:41:00,3.0,2.7,27.6,26.3,14.9,21.7,50.0,0.0,6467
2023-05-03 14:42:00,3.0,3.0,26.9,26.2,15.4,21.6,100.0,0.0,6470
2023-05-03 14:43:00,3.3,3.0,26.3,25.9,15.8,21.7,50.0,0.0,6473
2023-05-03 14:44:00,3.5,3.3,25.9,25.7,16.2,21.5,100.0,0.0,6475
2023-05-03 14:45:00,3.5,3.5,25.5,25.6,16.7,21.6,250.0,0.0,6478
2023-05-03 14:46:00,-3.6,3.5,33.0,28.2,13.6,22.3,650.0,0.0,6481
2023-05-03 14:47:00,0.0,-3.6,40.4,29.6,10.4,21.5,50.0,0.0,6483
2023-05-03 14:48:00,0.5,0.0,40.6,28.9,10.0,21.7,100.0,0.0,6486
2023-05-03 14:49:00,1.2,0.5,38.1,28.3,10.6,21.7,50.0,0.0,6489
2023-05-03 14:50:00,1.5,1.2,35.5,27.7,11.3,21.7,100.0,0.0,6491
2023-05-03 14:51:00,2.0,1.5,33.2,27.3,12.0,21.7,50.0,0.0,6494
2023-05-03 14:52:00,2.1,2.0,31.3,27.2,12.8,21.8,100.0,0.0,6497
2023-05-03 14:53:00,2.2,2.1,30.0,26.9,13.6,21.7,50.0,0.0,6500
2023-05-03 14:54:00,2.6,2.2,28.9,26.7,14.2,21.7,100.0,0.0,6503
2023-05-03 14:55:00,2.9,2.6,28.1,26.4,14.7,21.6,50.0,0.0,6506
2023-05-03 14:56:00,3.0,2.9,27.3,26.2,15.2,21.7,100.0,0.0,6509
2023-05-03 14:57:00,3.2,3.0,26.5,26.1,15.7,21.7,50.0,0.0,6512
2023-05-03 14:58:00,3.5,3.2,26.0,25.8,16.2,21.6,50.0,0.0,6515
2023-05-03 14:59:00,3.4,3.5,25.6,25.6,16.5,21.6,100.0,0.0,6518
2023-05-03 15:00:00,-2.1,3.4,27.5,26.2,16.1,21.7,650.0,0.0,6521
2023-05-03 15:01:00,0.0,-2.1,37.6,29.4,11.6,21.5,300.0,0.0,6524
2023-05-03 15:02:00,0.4,0.0,41.1,29.3,9.8,21.5,50.0,0.0,6527
2023-05-03 15:03:00,0.9,0.4,39.3,28.5,10.2,21.8,100.0,0.0,6529
2023-05-03 15:04:00,1.5,0.9,36.6,28.0,10.8,21.8,50.0,0.0,6532
2023-05-03 15:05:00,1.8,1.5,34.2,27.5,11.7,21.7,50.0,0.0,6535
2023-05-03 15:06:00,2.0,1.8,32.3,27.4,12.3,21.7,50.0,0.0,6537
2023-05-03 15:07:00,2.3,2.0,30.7,27.0,13.2,21.7,50.0,0.0,6540
2023-05-03 15:08:00,2.4,2.3,29.5,26.8,13.8,21.6,50.0,0.0,6543
2023-05-03 15:09:00,2.5,2.4,28.4,26.6,14.5,21.7,100.0,0.0,6545
2023-05-03 15:10:00,2.9,2.5,27.5,26.3,15.0,21.6,50.0,0.0,6548
2023-05-03 15:11:00,3.0,2.9,27.0,26.2,15.4,21.6,100.0,0.0,6551
2023-05-03 15:12:00,3.3,3.0,26.3,26.0,15.9,21.6,50.0,0.0,6554
2023-05-03 15:13:00,3.4,3.3,25.7,25.8,16.3,21.6,100.0,0.0,6557
2023-05-03 15:14:00,3.5,3.4,25.4,25.6,16.5,21.5,200.0,0.0,6560
2023-05-03 15:15:00,-3.6,3.5,33.1,28.2,13.8,21.2,750.0,0.0,6563
2023-05-03 15:16:00,0.1,-3.6,40.4,29.6,10.3,21.6,50.0,0.0,6566
